[19][81] = 0; 1, 3
[19][82] = 0; 1, 4
[19][83] = 0; 1, 4
[19][84] = 0; 1, 1
[19][85] = 0; 1, 0
[19][86] = 0; 1, 1
[19][87] = 0; 1, 1
[19][88] = 0; 1, 1
[19][89] = 0; 1, 3
[19][90] = 0; 1, 4
[19][91] = 0; 1, 4
[19][92] = 0; 1, 3
[19][93] = 0; 1, 2
[19][94] = 0; 1, 3
[19][95] = 0; 1, 3
[19][96] = 0; 1, 2
[19][97] = 0; 1, 4
[19][98] = 0; 1, 3
[19][99] = 0; 1, 0
[19][100] = 0; 1, 4
[19][101] = 0; 1, 3
[19][102] = 0; 1, 4
[19][103] = 0; 1, 0
[19][104] = 0; 1, 2
[20][21] = 0; 2, 4
[20][22] = 0; 2, 2
[20][23] = 0; 2, 1
[20][24] = 0; 2, 2
[20][25] = 0; 2, 2
[20][26] = 0; 2, 1
[20][27] = 0; 2, 1
[20][28] = 0; 2, 3
[20][29] = 0; 2, 0
[20][30] = 0; 2, 3
[20][31] = 0; 2, 2
[20][32] = 0; 2, 1
[20][33] = 0; 2, 1
[20][34] = 0; 2, 3
[20][35] = 0; 2, 2
[20][36] = 0; 2, 4
[20][37] = 1; 2, 2
[20][38] = 0; 2, 4
[20][39] = 0; 2, 4
[20][40] = 0; 2, 3
[20][41] = 0; 2, 1
[20][42] = 0; 2, 2
[20][43] = 0; 2, 3
[20][44] = 0; 2, 3
[20][45] = 0; 2, 4
[20][46] = 0; 2, 1
[20][47] = 0; 2, 1
[20][48] = 0; 2, 3
[20][49] = 0; 2, 3
[20][50] = 0; 2, 2
[20][51] = 0; 2, 4
[20][52] = 0; 2, 2
[20][53] = 0; 2, 2
[20][54] = 1; 2, 2
[20][55] = 0; 2, 4
[20][56] = 0; 2, 3
[20][57] = 0; 2, 1
[20][58] = 0; 2, 4
[20][59] = 0; 2, 3
[20][60] = 0; 2, 1
[20][61] = 0; 2, 0
[20][62] = 0; 2, 0
[20][63] = 0; 2, 2
[20][64] = 0; 2, 3
[20][65] = 0; 2, 1
[20][66] = 0; 2, 0
[20][67] = 1; 2, 2
[20][68] = 0; 2, 4
[20][69] = 0; 2, 3
[20][70] = 0; 2, 1
[20][71] = 0; 2, 0
[20][72] = 0; 2, 0
[20][73] = 0; 2, 4
[20][74] = 0; 2, 0
[20][75] = 0; 2, 0
[20][76] = 0; 2, 1
[20][77] = 0; 2, 1
[20][78] = 0; 2, 3
[20][79] = 0; 2, 3
[20][80] = 0; 2, 4
[20][81] = 0; 2, 3
[20][82] = 0; 2, 4
[20][83] = 0; 2, 4
[20][84] = 0; 2, 1
[20][85] = 0; 2, 0
[20][86] = 0; 2, 1
[20][87] = 0; 2, 1
[20][88] = 0; 2, 1
[20][89] = 0; 2, 3
[20][90] = 0; 2, 4
[20][91] = 0; 2, 4
[20][92] = 0; 2, 3
[20][93] = 0; 2, 2
[20][94] = 0; 2, 3
[20][95] = 0; 2, 3
[20][96] = 0; 2, 2
[20][97] = 0; 2, 4
[20][98] = 0; 2, 3
[20][99] = 0; 2, 0
[20][100] = 0; 2, 4
[20][101] = 0; 2, 3
[20][102] = 0; 2, 4
[20][103] = 0; 2, 0
[20][104] = 0; 2, 2
[21][22] = 0; 4, 2
[21][23] = 0; 4, 1
[21][24] = 0; 4, 2
[21][25] = 0; 4, 2
[21][26] = 0; 4, 1
[21][27] = 0; 4, 1
[21][28] = 0; 4, 3
[21][29] = 0; 4, 0
[21][30] = 0; 4, 3
[21][31] = 0; 4, 2
[21][32] = 0; 4, 1
[21][33] = 0; 4, 1
[21][34] = 0; 4, 3
[21][35] = 0; 4, 2
[21][36] = 0; 4, 4
[21][37] = 0; 4, 2
[21][38] = 0; 4, 4
[21][39] = 0; 4, 4
[21][40] = 0; 4, 3
[21][41] = 0; 4, 1
[21][42] = 0; 4, 2
[21][43] = 0; 4, 3
[21][44] = 0; 4, 3
[21][45] = 0; 4, 4
[21][46] = 0; 4, 1
[21][47] = 0; 4, 1
[21][48] = 0; 4, 3
[21][49] = 0; 4, 3
[21][50] = 0; 4, 2
[21][51] = 0; 4, 4
[21][52] = 0; 4, 2
[21][53] = 0; 4, 2
[21][54] = 0; 4, 2
[21][55] = 0; 4, 4
[21][56] = 0; 4, 3
[21][57] = 0; 4, 1
[21][58] = 0; 4, 4
[21][59] = 0; 4, 3
[21][60] = 0; 4, 1
[21][61] = 0; 4, 0
[21][62] = 0; 4, 0
[21][63] = 0; 4, 2
[21][64] = 0; 4, 3
[21][65] = 0; 4, 1
[21][66] = 0; 4, 0
[21][67] = 0; 4, 2
[21][68] = 0; 4, 4
[21][69] = 0; 4, 3
[21][70] = 0; 4, 1
[21][71] = 0; 4, 0
[21][72] = 0; 4, 0
[21][73] = 0; 4, 4
[21][74] = 0; 4, 0
[21][75] = 0; 4, 0
[21][76] = 0; 4, 1
[21][77] = 0; 4, 1
[21][78] = 0; 4, 3
[21][79] = 0; 4, 3
[21][80] = 0; 4, 4
[21][81] = 0; 4, 3
[21][82] = 0; 4, 4
[21][83] = 0; 4, 4
[21][84] = 0; 4, 1
[21][85] = 0; 4, 0
[21][86] = 0; 4, 1
[21][87] = 0; 4, 1
[21][88] = 0; 4, 1
[21][89] = 0; 4, 3
[21][90] = 0; 4, 4
[21][91] = 1; 4, 4
[21][92] = 0; 4, 3
[21][93] = 0; 4, 2
[21][94] = 0; 4, 3
[21][95] = 0; 4, 3
[21][96] = 0; 4, 2
[21][97] = 1; 4, 4
[21][98] = 0; 4, 3
[21][99] = 0; 4, 0
[21][100] = 0; 4, 4
[21][101] = 0; 4, 3
[21][102] = 0; 4, 4
[21][103] = 0; 4, 0
[21][104] = 0; 4, 2
[22][23] = 0; 2, 1
[22][24] = 0; 2, 2
[22][25] = 0; 2, 2
[22][26] = 0; 2, 1
[22][27] = 0; 2, 1
[22][28] = 0; 2, 3
[22][29] = 0; 2, 0
[22][30] = 0; 2, 3
[22][31] = 0; 2, 2
[22][32] = 0; 2, 1
[22][33] = 0; 2, 1
[22][34] = 0; 2, 3
[22][35] = 0; 2, 2
[22][36] = 0; 2, 4
[22][37] = 0; 2, 2
[22][38] = 0; 2, 4
[22][39] = 0; 2, 4
[22][40] = 0; 2, 3
[22][41] = 0; 2, 1
[22][42] = 0; 2, 2
[22][43] = 0; 2, 3
[22][44] = 0; 2, 3
[22][45] = 0; 2, 4
[22][46] = 0; 2, 1
[22][47] = 0; 2, 1
[22][48] = 0; 2, 3
[22][49] = 0; 2, 3
[22][50] = 0; 2, 2
[22][51] = 0; 2, 4
[22][52] = 0; 2, 2
[22][53] = 0; 2, 2
[22][54] = 0; 2, 2
[22][55] = 0; 2, 4
[22][56] = 0; 2, 3
[22][57] = 0; 2, 1
[22][58] = 0; 2, 4
[22][59] = 0; 2, 3
[22][60] = 0; 2, 1
[22][61] = 0; 2, 0
[22][62] = 0; 2, 0
[22][63] = 0; 2, 2
[22][64] = 0; 2, 3
[22][65] = 0; 2, 1
[22][66] = 0; 2, 0
[22][67] = 0; 2, 2
[22][68] = 0; 2, 4
[22][69] = 0; 2, 3
[22][70] = 0; 2, 1
[22][71] = 0; 2, 0
[22][72] = 0; 2, 0
[22][73] = 0; 2, 4
[22][74] = 0; 2, 0
[22][75] = 0; 2, 0
[22][76] = 0; 2, 1
[22][77] = 0; 2, 1
[22][78] = 0; 2, 3
[22][79] = 0; 2, 3
[22][80] = 0; 2, 4
[22][81] = 0; 2, 3
[22][82] = 0; 2, 4
[22][83] = 0; 2, 4
[22][84] = 0; 2, 1
[22][85] = 0; 2, 0
[22][86] = 0; 2, 1
[22][87] = 0; 2, 1
[22][88] = 0; 2, 1
[22][89] = 0; 2, 3
[22][90] = 0; 2, 4
[22][91] = 0; 2, 4
[22][92] = 0; 2, 3
[22][93] = 0; 2, 2
[22][94] = 0; 2, 3
[22][95] = 0; 2, 3
[22][96] = 0; 2, 2
[22][97] = 0; 2, 4
[22][98] = 0; 2, 3
[22][99] = 0; 2, 0
[22][100] = 0; 2, 4
[22][101] = 0; 2, 3
[22][102] = 0; 2, 4
[22][103] = 0; 2, 0
[22][104] = 0; 2, 2
[23][24] = 0; 1, 2
[23][25] = 0; 1, 2
[23][26] = 0; 1, 1
[23][27] = 0; 1, 1
[23][28] = 0; 1, 3
[23][29] = 0; 1, 0
[23][30] = 0; 1, 3
[23][31] = 0; 1, 2
[23][32] = 0; 1, 1
[23][33] = 0; 1, 1
[23][34] = 0; 1, 3
[23][35] = 0; 1, 2
[23][36] = 0; 1, 4
[23][37] = 0; 1, 2
[23][38] = 0; 1, 4
[23][39] = 0; 1, 4
[23][40] = 0; 1, 3
[23][41] = 0; 1, 1
[23][42] = 0; 1, 2
[23][43] = 0; 1, 3
[23][44] = 0; 1, 3
[23][45] = 0; 1, 4
[23][46] = 0; 1, 1
[23][47] = 0; 1, 1
[23][48] = 0; 1, 3
[23][49] = 0; 1, 3
[23][50] = 0; 1, 2
[23][51] = 0; 1, 4
[23][52] = 0; 1, 2
[23][53] = 0; 1, 2
[23][54] = 0; 1, 2
[23][55] = 0; 1, 4
[23][56] = 0; 1, 3
[23][57] = 1; 1, 1
[23][58] = 0; 1, 4
[23][59] = 0; 1, 3
[23][60] = 0; 1, 1
[23][61] = 0; 1, 0
[23][62] = 0; 1, 0
[23][63] = 0; 1, 2
[23][64] = 0; 1, 3
[23][65] = 0; 1, 1
[23][66] = 0; 1, 0
[23][67] = 0; 1, 2
[23][68] = 0; 1, 4
[23][69] = 0; 1, 3
[23][70] = 0; 1, 1
[23][71] = 0; 1, 0
[23][72] = 0; 1, 0
[23][73] = 0; 1, 4
[23][74] = 0; 1, 0
[23][75] = 0; 1, 0
[23][76] = 0; 1, 1
[23][77] = 0; 1, 1
[23][78] = 0; 1, 3
[23][79] = 0; 1, 3
[23][80] = 0; 1, 4
[23][81] = 0; 1, 3
[23][82] = 0; 1, 4
[23][83] = 0; 1, 4
[23][84] = 0; 1, 1
[23][85] = 0; 1, 0
[23][86] = 0; 1, 1
[23][87] = 1; 1, 1
[23][88] = 0; 1, 1
[23][89] = 0; 1, 3
[23][90] = 0; 1, 4
[23][91] = 0; 1, 4
[23][92] = 0; 1, 3
[23][93] = 0; 1, 2
[23][94] = 0; 1, 3
[23][95] = 0; 1, 3
[23][96] = 0; 1, 2
[23][97] = 0; 1, 4
[23][98] = 0; 1, 3
[23][99] = 0; 1, 0
[23][100] = 0; 1, 4
[23][101] = 0; 1, 3
[23][102] = 0; 1, 4
[23][103] = 0; 1, 0
[23][104] = 0; 1, 2
[24][25] = 0; 2, 2
[24][26] = 0; 2, 1
[24][27] = 0; 2, 1
[24][28] = 0; 2, 3
[24][29] = 0; 2, 0
[24][30] = 0; 2, 3
[24][31] = 0; 2, 2
[24][32] = 0; 2, 1
[24][33] = 0; 2, 1
[24][34] = 0; 2, 3
[24][35] = 0; 2, 2
[24][36] = 0; 2, 4
[24][37] = 0; 2, 2
[24][38] = 0; 2, 4
[24][39] = 0; 2, 4
[24][40] = 0; 2, 3
[24][41] = 0; 2, 1
[24][42] = 0; 2, 2
[24][43] = 0; 2, 3
[24][44] = 0; 2, 3
[24][45] = 0; 2, 4
[24][46] = 0; 2, 1
[24][47] = 0; 2, 1
[24][48] = 0; 2, 3
[24][49] = 0; 2, 3
[24][50] = 0; 2, 2
[24][51] = 0; 2, 4
[24][52] = 0; 2, 2
[24][53] = 1; 2, 2
[24][54] = 0; 2, 2
[24][55] = 0; 2, 4
[24][56] = 0; 2, 3
[24][57] = 0; 2, 1
[24][58] = 0; 2, 4
[24][59] = 0; 2, 3
[24][60] = 0; 2, 1
[24][61] = 0; 2, 0
[24][62] = 0; 2, 0
[24][63] = 0; 2, 2
[24][64] = 0; 2, 3
[24][65] = 0; 2, 1
[24][66] = 0; 2, 0
[24][67] = 0; 2, 2
[24][68] = 0; 2, 4
[24][69] = 0; 2, 3
[24][70] = 0; 2, 1
[24][71] = 0; 2, 0
[24][72] = 0; 2, 0
[24][73] = 0; 2, 4
[24][74] = 0; 2, 0
[24][75] = 0; 2, 0
[24][76] = 0; 2, 1
[24][77] = 0; 2, 1
[24][78] = 0; 2, 3
[24][79] = 0; 2, 3
[24][80] = 0; 2, 4
[24][81] = 0; 2, 3
[24][82] = 0; 2, 4
[24][83] = 0; 2, 4
[24][84] = 0; 2, 1
[24][85] = 0; 2, 0
[24][86] = 0; 2, 1
[24][87] = 0; 2, 1
[24][88] = 0; 2, 1
[24][89] = 0; 2, 3
[24][90] = 0; 2, 4
[24][91] = 0; 2, 4
[24][92] = 0; 2, 3
[24][93] = 0; 2, 2
[24][94] = 0; 2, 3
[24][95] = 0; 2, 3
[24][96] = 0; 2, 2
[24][97] = 0; 2, 4
[24][98] = 0; 2, 3
[24][99] = 0; 2, 0
[24][100] = 0; 2, 4
[24][101] = 0; 2, 3
[24][102] = 0; 2, 4
[24][103] = 0; 2, 0
[24][104] = 0; 2, 2
[25][26] = 0; 2, 1
[25][27] = 0; 2, 1
[25][28] = 0; 2, 3
[25][29] = 0; 2, 0
[25][30] = 0; 2, 3
[25][31] = 0; 2, 2
[25][32] = 0; 2, 1
[25][33] = 0; 2, 1
[25][34] = 0; 2, 3
[25][35] = 0; 2, 2
[25][36] = 0; 2, 4
[25][37] = 0; 2, 2
[25][38] = 0; 2, 4
[25][39] = 0; 2, 4
[25][40] = 0; 2, 3
[25][41] = 0; 2, 1
[25][42] = 0; 2, 2
[25][43] = 0; 2, 3
[25][44] = 0; 2, 3
[25][45] = 0; 2, 4
[25][46] = 0; 2, 1
[25][47] = 0; 2, 1
[25][48] = 0; 2, 3
[25][49] = 0; 2, 3
[25][50] = 0; 2, 2
[25][51] = 0; 2, 4
[25][52] = 0; 2, 2
[25][53] = 0; 2, 2
[25][54] = 0; 2, 2
[25][55] = 0; 2, 4
[25][56] = 0; 2, 3
[25][57] = 0; 2, 1
[25][58] = 0; 2, 4
[25][59] = 0; 2, 3
[25][60] = 0; 2, 1
[25][61] = 0; 2, 0
[25][62] = 0; 2, 0
[25][63] = 0; 2, 2
[25][64] = 0; 2, 3
[25][65] = 0; 2, 1
[25][66] = 0; 2, 0
[25][67] = 0; 2, 2
[25][68] = 0; 2, 4
[25][69] = 0; 2, 3
[25][70] = 0; 2, 1
[25][71] = 0; 2, 0
[25][72] = 0; 2, 0
[25][73] = 0; 2, 4
[25][74] = 0; 2, 0
[25][75] = 0; 2, 0
[25][76] = 0; 2, 1
[25][77] = 0; 2, 1
[25][78] = 0; 2, 3
[25][79] = 0; 2, 3
[25][80] = 0; 2, 4
[25][81] = 0; 2, 3
[25][82] = 0; 2, 4
[25][83] = 0; 2, 4
[25][84] = 0; 2, 1
[25][85] = 0; 2, 0
[25][86] = 0; 2, 1
[25][87] = 0; 2, 1
[25][88] = 0; 2, 1
[25][89] = 0; 2, 3
[25][90] = 0; 2, 4
[25][91] = 0; 2, 4
[25][92] = 0; 2, 3
[25][93] = 0; 2, 2
[25][94] = 0; 2, 3
[25][95] = 0; 2, 3
[25][96] = 0; 2, 2
[25][97] = 0; 2, 4
[25][98] = 0; 2, 3
[25][99] = 0; 2, 0
[25][100] = 0; 2, 4
[25][101] = 0; 2, 3
[25][102] = 0; 2, 4
[25][103] = 0; 2, 0
[25][104] = 0; 2, 2
[26][27] = 0; 1, 1
[26][28] = 0; 1, 3
[26][29] = 0; 1, 0
[26][30] = 0; 1, 3
[26][31] = 0; 1, 2
[26][32] = 0; 1, 1
[26][33] = 0; 1, 1
[26][34] = 0; 1, 3
[26][35] = 0; 1, 2
[26][36] = 0; 1, 4
[26][37] = 0; 1, 2
[26][38] = 0; 1, 4
[26][39] = 0; 1, 4
[26][40] = 0; 1, 3
[26][41] = 0; 1, 1
[26][42] = 0; 1, 2
[26][43] = 0; 1, 3
[26][44] = 0; 1, 3
[26][45] = 0; 1, 4
[26][46] = 0; 1, 1
[26][47] = 0; 1, 1
[26][48] = 0; 1, 3
[26][49] = 0; 1, 3
[26][50] = 0; 1, 2
[26][51] = 0; 1, 4
[26][52] = 0; 1, 2
[26][53] = 0; 1, 2
[26][54] = 0; 1, 2
[26][55] = 0; 1, 4
[26][56] = 0; 1, 3
[26][57] = 0; 1, 1
[26][58] = 0; 1, 4
[26][59] = 0; 1, 3
[26][60] = 0; 1, 1
[26][61] = 0; 1, 0
[26][62] = 0; 1, 0
[26][63] = 0; 1, 2
[26][64] = 0; 1, 3
[26][65] = 0; 1, 1
[26][66] = 0; 1, 0
[26][67] = 0; 1, 2
[26][68] = 0; 1, 4
[26][69] = 0; 1, 3
[26][70] = 0; 1, 1
[26][71] = 0; 1, 0
[26][72] = 0; 1, 0
[26][73] = 0; 1, 4
[26][74] = 0; 1, 0
[26][75] = 0; 1, 0
[26][76] = 0; 1, 1
[26][77] = 0; 1, 1
[26][78] = 0; 1, 3
[26][79] = 0; 1, 3
[26][80] = 0; 1, 4
[26][81] = 0; 1, 3
[26][82] = 0; 1, 4
[26][83] = 0; 1, 4
[26][84] = 0; 1, 1
[26][85] = 0; 1, 0
[26][86] = 0; 1, 1
[26][87] = 0; 1, 1
[26][88] = 0; 1, 1
[26][89] = 0; 1, 3
[26][90] = 0; 1, 4
[26][91] = 0; 1, 4
[26][92] = 0; 1, 3
[26][93] = 0; 1, 2
[26][94] = 0; 1, 3
[26][95] = 0; 1, 3
[26][96] = 0; 1, 2
[26][97] = 0; 1, 4
[26][98] = 0; 1, 3
[26][99] = 0; 1, 0
[26][100] = 0; 1, 4
[26][101] = 0; 1, 3
[26][102] = 0; 1, 4
[26][103] = 0; 1, 0
[26][104] = 0; 1, 2
[27][28] = 0; 1, 3
[27][29] = 0; 1, 0
[27][30] = 0; 1, 3
[27][31] = 0; 1, 2
[27][32] = 0; 1, 1
[27][33] = 0; 1, 1
[27][34] = 0; 1, 3
[27][35] = 0; 1, 2
[27][36] = 0; 1, 4
[27][37] = 0; 1, 2
[27][38] = 0; 1, 4
[27][39] = 0; 1, 4
[27][40] = 0; 1, 3
[27][41] = 0; 1, 1
[27][42] = 0; 1, 2
[27][43] = 0; 1, 3
[27][44] = 0; 1, 3
[27][45] = 0; 1, 4
[27][46] = 0; 1, 1
[27][47] = 0; 1, 1
[27][48] = 0; 1, 3
[27][49] = 0; 1, 3
[27][50] = 0; 1, 2
[27][51] = 0; 1, 4
[27][52] = 0; 1, 2
[27][53] = 0; 1, 2
[27][54] = 0; 1, 2
[27][55] = 0; 1, 4
[27][56] = 0; 1, 3
[27][57] = 0; 1, 1
[27][58] = 0; 1, 4
[27][59] = 0; 1, 3
[27][60] = 0; 1, 1
[27][61] = 0; 1, 0
[27][62] = 0; 1, 0
[27][63] = 0; 1, 2
[27][64] = 0; 1, 3
[27][65] = 0; 1, 1
[27][66] = 0; 1, 0
[27][67] = 0; 1, 2
[27][68] = 0; 1, 4
[27][69] = 0; 1, 3
[27][70] = 0; 1, 1
[27][71] = 0; 1, 0
[27][72] = 0; 1, 0
[27][73] = 0; 1, 4
[27][74] = 0; 1, 0
[27][75] = 0; 1, 0
[27][76] = 1; 1, 1
[27][77] = 1; 1, 1
[27][78] = 0; 1, 3
[27][79] = 0; 1, 3
[27][80] = 0; 1, 4
[27][81] = 0; 1, 3
[27][82] = 0; 1, 4
[27][83] = 0; 1, 4
[27][84] = 0; 1, 1
[27][85] = 0; 1, 0
[27][86] = 0; 1, 1
[27][87] = 0; 1, 1
[27][88] = 0; 1, 1
[27][89] = 0; 1, 3
[27][90] = 0; 1, 4
[27][91] = 0; 1, 4
[27][92] = 0; 1, 3
[27][93] = 0; 1, 2
[27][94] = 0; 1, 3
[27][95] = 0; 1, 3
[27][96] = 0; 1, 2
[27][97] = 0; 1, 4
[27][98] = 0; 1, 3
[27][99] = 0; 1, 0
[27][100] = 0; 1, 4
[27][101] = 0; 1, 3
[27][102] = 0; 1, 4
[27][103] = 0; 1, 0
[27][104] = 0; 1, 2
[28][29] = 0; 3, 0
[28][30] = 0; 3, 3
[28][31] = 0; 3, 2
[28][32] = 0; 3, 1
[28][33] = 0; 3, 1
[28][34] = 0; 3, 3
[28][35] = 0; 3, 2
[28][36] = 0; 3, 4
[28][37] = 0; 3, 2
[28][38] = 0; 3, 4
[28][39] = 0; 3, 4
[28][40] = 0; 3, 3
[28][41] = 0; 3, 1
[28][42] = 0; 3, 2
[28][43] = 0; 3, 3
[28][44] = 0; 3, 3
[28][45] = 0; 3, 4
[28][46] = 0; 3, 1
[28][47] = 0; 3, 1
[28][48] = 0; 3, 3
[28][49] = 0; 3, 3
[28][50] = 0; 3, 2
[28][51] = 0; 3, 4
[28][52] = 0; 3, 2
[28][53] = 0; 3, 2
[28][54] = 0; 3, 2
[28][55] = 0; 3, 4
[28][56] = 0; 3, 3
[28][57] = 0; 3, 1
[28][58] = 0; 3, 4
[28][59] = 0; 3, 3
[28][60] = 0; 3, 1
[28][61] = 0; 3, 0
[28][62] = 0; 3, 0
[28][63] = 0; 3, 2
[28][64] = 0; 3, 3
[28][65] = 0; 3, 1
[28][66] = 0; 3, 0
[28][67] = 0; 3, 2
[28][68] = 0; 3, 4
[28][69] = 0; 3, 3
[28][70] = 0; 3, 1
[28][71] = 0; 3, 0
[28][72] = 0; 3, 0
[28][73] = 0; 3, 4
[28][74] = 0; 3, 0
[28][75] = 0; 3, 0
[28][76] = 0; 3, 1
[28][77] = 0; 3, 1
[28][78] = 0; 3, 3
[28][79] = 0; 3, 3
[28][80] = 0; 3, 4
[28][81] = 0; 3, 3
[28][82] = 0; 3, 4
[28][83] = 0; 3, 4
[28][84] = 0; 3, 1
[28][85] = 0; 3, 0
[28][86] = 0; 3, 1
[28][87] = 0; 3, 1
[28][88] = 0; 3, 1
[28][89] = 0; 3, 3
[28][90] = 0; 3, 4
[28][91] = 0; 3, 4
[28][92] = 0; 3, 3
[28][93] = 0; 3, 2
[28][94] = 0; 3, 3
[28][95] = 0; 3, 3
[28][96] = 0; 3, 2
[28][97] = 0; 3, 4
[28][98] = 0; 3, 3
[28][99] = 0; 3, 0
[28][100] = 0; 3, 4
[28][101] = 0; 3, 3
[28][102] = 0; 3, 4
[28][103] = 0; 3, 0
[28][104] = 0; 3, 2
[29][30] = 0; 0, 3
[29][31] = 0; 0, 2
[29][32] = 0; 0, 1
[29][33] = 0; 0, 1
[29][34] = 0; 0, 3
[29][35] = 0; 0, 2
[29][36] = 0; 0, 4
[29][37] = 0; 0, 2
[29][38] = 0; 0, 4
[29][39] = 0; 0, 4
[29][40] = 0; 0, 3
[29][41] = 0; 0, 1
[29][42] = 0; 0, 2
[29][43] = 0; 0, 3
[29][44] = 0; 0, 3
[29][45] = 0; 0, 4
[29][46] = 0; 0, 1
[29][47] = 0; 0, 1
[29][48] = 0; 0, 3
[29][49] = 0; 0, 3
[29][50] = 0; 0, 2
[29][51] = 0; 0, 4
[29][52] = 0; 0, 2
[29][53] = 0; 0, 2
[29][54] = 0; 0, 2
[29][55] = 0; 0, 4
[29][56] = 0; 0, 3
[29][57] = 0; 0, 1
[29][58] = 0; 0, 4
[29][59] = 0; 0, 3
[29][60] = 0; 0, 1
[29][61] = 0; 0, 0
[29][62] = 0; 0, 0
[29][63] = 0; 0, 2
[29][64] = 0; 0, 3
[29][65] = 0; 0, 1
[29][66] = 0; 0, 0
[29][67] = 0; 0, 2
[29][68] = 0; 0, 4
[29][69] = 0; 0, 3
[29][70] = 0; 0, 1
[29][71] = 0; 0, 0
[29][72] = 0; 0, 0
[29][73] = 0; 0, 4
[29][74] = 0; 0, 0
[29][75] = 0; 0, 0
[29][76] = 0; 0, 1
[29][77] = 0; 0, 1
[29][78] = 0; 0, 3
[29][79] = 0; 0, 3
[29][80] = 0; 0, 4
[29][81] = 0; 0, 3
[29][82] = 0; 0, 4
[29][83] = 0; 0, 4
[29][84] = 0; 0, 1
[29][85] = 0; 0, 0
[29][86] = 0; 0, 1
[29][87] = 0; 0, 1
[29][88] = 0; 0, 1
[29][89] = 0; 0, 3
[29][90] = 0; 0, 4
[29][91] = 0; 0, 4
[29][92] = 0; 0, 3
[29][93] = 0; 0, 2
[29][94] = 0; 0, 3
[29][95] = 0; 0, 3
[29][96] = 0; 0, 2
[29][97] = 0; 0, 4
[29][98] = 0; 0, 3
[29][99] = 0; 0, 0
[29][100] = 0; 0, 4
[29][101] = 0; 0, 3
[29][102] = 0; 0, 4
[29][103] = 0; 0, 0
[29][104] = 0; 0, 2
[30][31] = 0; 3, 2
[30][32] = 0; 3, 1
[30][33] = 0; 3, 1
[30][34] = 0; 3, 3
[30][35] = 0; 3, 2
[30][36] = 0; 3, 4
[30][37] = 0; 3, 2
[30][38] = 0; 3, 4
[30][39] = 0; 3, 4
[30][40] = 0; 3, 3
[30][41] = 0; 3, 1
[30][42] = 0; 3, 2
[30][43] = 0; 3, 3
[30][44] = 0; 3, 3
[30][45] = 0; 3, 4
[30][46] = 0; 3, 1
[30][47] = 0; 3, 1
[30][48] = 0; 3, 3
[30][49] = 0; 3, 3
[30][50] = 0; 3, 2
[30][51] = 0; 3, 4
[30][52] = 0; 3, 2
[30][53] = 0; 3, 2
[30][54] = 0; 3, 2
[30][55] = 0; 3, 4
[30][56] = 0; 3, 3
[30][57] = 0; 3, 1
[30][58] = 0; 3, 4
[30][59] = 0; 3, 3
[30][60] = 0; 3, 1
[30][61] = 0; 3, 0
[30][62] = 0; 3, 0
[30][63] = 0; 3, 2
[30][64] = 0; 3, 3
[30][65] = 0; 3, 1
[30][66] = 0; 3, 0
[30][67] = 0; 3, 2
[30][68] = 0; 3, 4
[30][69] = 0; 3, 3
[30][70] = 0; 3, 1
[30][71] = 0; 3, 0
[30][72] = 0; 3, 0
[30][73] = 0; 3, 4
[30][74] = 0; 3, 0
[30][75] = 0; 3, 0
[30][76] = 0; 3, 1
[30][77] = 0; 3, 1
[30][78] = 0; 3, 3
[30][79] = 0; 3, 3
[30][80] = 0; 3, 4
[30][81] = 0; 3, 3
[30][82] = 0; 3, 4
[30][83] = 0; 3, 4
[30][84] = 0; 3, 1
[30][85] = 0; 3, 0
[30][86] = 0; 3, 1
[30][87] = 0; 3, 1
[30][88] = 0; 3, 1
[30][89] = 0; 3, 3
[30][90] = 0; 3, 4
[30][91] = 0; 3, 4
[30][92] = 0; 3, 3
[30][93] = 0; 3, 2
[30][94] = 0; 3, 3
[30][95] = 1; 3, 3
[30][96] = 0; 3, 2
[30][97] = 0; 3, 4
[30][98] = 0; 3, 3
[30][99] = 0; 3, 0
[30][100] = 0; 3, 4
[30][101] = 0; 3, 3
[30][102] = 0; 3, 4
[30][103] = 0; 3, 0
[30][104] = 0; 3, 2
[31][32] = 0; 2, 1
[31][33] = 0; 2, 1
[31][34] = 0; 2, 3
[31][35] = 0; 2, 2
[31][36] = 0; 2, 4
[31][37] = 0; 2, 2
[31][38] = 0; 2, 4
[31][39] = 0; 2, 4
[31][40] = 0; 2, 3
[31][41] = 0; 2, 1
[31][42] = 0; 2, 2
[31][43] = 0; 2, 3
[31][44] = 0; 2, 3
[31][45] = 0; 2, 4
[31][46] = 0; 2, 1
[31][47] = 0; 2, 1
[31][48] = 0; 2, 3
[31][49] = 0; 2, 3
[31][50] = 0; 2, 2
[31][51] = 0; 2, 4
[31][52] = 1; 2, 2
[31][53] = 0; 2, 2
[31][54] = 0; 2, 2
[31][55] = 0; 2, 4
[31][56] = 0; 2, 3
[31][57] = 0; 2, 1
[31][58] = 0; 2, 4
[31][59] = 0; 2, 3
[31][60] = 0; 2, 1
[31][61] = 0; 2, 0
[31][62] = 0; 2, 0
[31][63] = 0; 2, 2
[31][64] = 0; 2, 3
[31][65] = 0; 2, 1
[31][66] = 0; 2, 0
[31][67] = 0; 2, 2
[31][68] = 0; 2, 4
[31][69] = 0; 2, 3
[31][70] = 0; 2, 1
[31][71] = 0; 2, 0
